Timeline,Start time,Duration,Row,Instance number,Collective Coordination,Cutting & Screeing,DM Catch,Driving,Finishing,Footwork,Passing,Points,Positioning,QB12 DM,Relocation,Shot Location,Shot Outcome,Shot Specific,Space Read,Transition,Ungrouped,Notes,Flags
11.7.25 MIA v CHA Team,2536.5348486623300,8.00167312934218,Kel'el Ware,19,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,2593.532270790330,16.699971692666200,Kel'el Ware,20,,,,,,,,,+ve Positioning - Create Shape,,+ve Relocate: Dunker- Baseline Cut,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,2632.5309944603300,10.199532058005800,Kel'el Ware,21,,-ve Cutting & Screening: Principle,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,2832.0349491326500,9.699702986006740,Kel'el Ware,22,,-ve Cutting & Screening: Principle,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,2847.932146626330,13.303545143328800,Kel'el Ware,23,,+ve Cutting & Screening: Movement,+ve DM Catch: Swing,,,,,,+ve Positioning - Create Shape,,-ve Relocate: Dunker- Baseline Cut,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,2875.544152032670,7.490250917338020,Kel'el Ware,24,,,,,,,,,,,,,,,,+ve Transition: Pitch Ahead,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,2914.331996264660,9.499116915000290,Kel'el Ware,25,,-ve Cutting & Screening: Principle,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,2935.2315289743400,16.700352026655800,Kel'el Ware,26,,,+ve DM Catch: Swing,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,2987.3320393133300,6.500308046650840,Kel'el Ware,27,,,"+ve DM Catch: Uncontested Shot, -ve DM Catch: Drive a Swing/Skip Pass",,,,,,,,,3pt,Miss Right,3z1,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,3160.433998551330,24.09724872300380,Kel'el Ware,28,,,+ve DM Catch: Swing,,,,,,"+ve Positioning - Create Shape, -ve Positioning - Create Shape",,-ve Relocate: Dunker- Baseline Cut,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,3199.3352106963300,9.796915444003390,Kel'el Ware,29,,,,,"-ve Finishing: Ball Security, -ve Finishing: Earn a Foul",,,,,,,,,,,,"Turnover, Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,3280.2735781246600,13.657922445665000,Kel'el Ware,30,,,,,,,,,-ve Positioning - Create Shape,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,3966.892193437000,13.900233996334500,Kel'el Ware,31,,+ve Cutting & Screening: Principle,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,3994.79333044065,9.401518516669970,Kel'el Ware,32,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,4014.795783004320,7.9961690920054000,Kel'el Ware,33,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.7.25 MIA v CHA Team,4041.2957995906600,5.897355934330340,Kel'el Ware,34,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,4047.8950058483200,19.60393704633910,Kel'el Ware,35,,,,,,,,,+ve Positioning - Create Shape,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,4096.995797089990,11.797385797346600,Kel'el Ware,36,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,4176.393176681000,15.501851752323100,Kel'el Ware,37,,+ve Cutting & Screening: Movement,,,,,,,,,-ve Relocate: Dunker- Baseline Cut,Short 2,Miss Long,6z5,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,4218.093165429330,18.401566616333200,Kel'el Ware,38,,,,,,,,,,,+ve Relocate: Dunker- Baseline Cut,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,4245.895805804320,8.595796848681860,Kel'el Ware,39,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,4575.193510516000,13.798237983329300,Kel'el Ware,40,,-ve Cutting & Screening: Principle,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,4606.095401354320,13.799822288340700,Kel'el Ware,41,,,,,,,,,,,+ve Relocate: Dunker- Baseline Cut,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,4628.192191404000,10.899878164663300,Kel'el Ware,42,,-ve Cutting & Screening: Principle,,,-ve Finishing: Read the Length,,,,,-ve QB12: Strong Side,,Short 2,Miss Long,5z5,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,4655.896523525990,19.296222001999900,Kel'el Ware,43,,,+ve DM Catch: Uncontested Shot,,,,,,,,,3pt,Miss Long,10z5,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,6014.395583628660,17.495421279986700,Kel'el Ware,44,,,,,-ve Finishing: Read the Length,,,,,,,Short 2,Miss Long,5z7,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,6040.095182219670,11.601297930673400,Kel'el Ware,45,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,6084.692525758000,13.402028346005000,Kel'el Ware,46,,-ve Cutting & Screening: Principle,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,6115.493893114320,16.298977229345800,Kel'el Ware,47,,,,,,,,,,,+ve Relocate: Dunker- Baseline Cut,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,6175.995253226340,7.698032585990400,Kel'el Ware,48,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,6280.496252772340,11.495699634992000,Kel'el Ware,49,,+ve Cutting & Screening: Cut Fill,,,,,,,,,+ve Relocate: Dunker- Baseline Cut,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,6303.296298005650,13.497912227684500,Kel'el Ware,50,,,,,,,,,,,+ve Relocate: Dunker- Baseline Cut,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,6512.096940508660,11.199520766330400,Kel'el Ware,51,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,6594.388755690990,14.407494855995500,Kel'el Ware,52,,-ve Cutting & Screening: Principle,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,6638.894045959660,10.301994165996800,Kel'el Ware,53,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,6823.796984543990,18.19500196132870,Kel'el Ware,54,,,,,,,,,+ve Positioning - Create Shape,,+ve Relocate: Dunker- Baseline Cut,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,6839.196630806650,8.196266513346930,Kel'el Ware,55,,,+ve DM Catch: Uncontested Shot,,,,,,,,,3pt,Miss Right,7z11,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,6858.897808134660,8.096067964997930,Kel'el Ware,56,,,,,+ve Finishing: Physicality,,+ve Passing: Teammate on the Move,,,,,Short 2,Made,5z7,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,6936.0930733459900,21.003469188665800,Kel'el Ware,57,,,,,,,,,"+ve Positioning - Create Shape, -ve Positioning - Create Shape",,-ve Relocate: Dunker- Baseline Cut,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,6965.097760617330,12.994020254994200,Kel'el Ware,58,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,7241.994318285340,21.599658503000700,Kel'el Ware,59,,,,,,,,,,,+ve Relocate: 45 Cut,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,7279.092889743000,12.899254421001400,Kel'el Ware,60,,,,,,,,,,,,,,,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,7398.991882776660,13.603149481663400,Kel'el Ware,61,,,,,+ve Finishing: Read the Length,,,,,,"+ve Relocate: Dunker- Baseline Cut, -ve Relocate: Dunker- Baseline Cut",Short 2,Miss Short,4z8,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,7410.094436090330,6.49940141465504,Kel'el Ware,62,,,,,-ve Finishing: Read the Length,,,,,-ve QB12: Fill Behind,,Short 2,Miss Left,6z5,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,7435.394966082320,21.70143046134310,Kel'el Ware,63,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,7507.493548627000,12.202198875007500,Kel'el Ware,64,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,7525.991569587000,16.300007081984400,Kel'el Ware,65,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,7723.992887147990,6.299309747677400,Kel'el Ware,66,,,,,,,,,,,-ve Relocate: Dunker- Baseline Cut,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,7769.59178571232,12.001119344676200,Kel'el Ware,67,,,,,,,,,,,+ve Relocate: Dunker- Baseline Cut,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.7.25 MIA v CHA Team,7798.793093407330,17.39987168565950,Kel'el Ware,68,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,66.39425942732990,17.998839128666300,Norman Powell,1,,,,,,"-ve Footwork: Step to Ball, -ve Footwork: Patient Pickup",,,,,+ve Relocate: Reverse Direction,3pt,Made,8z11,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,100.99739107266200,16.49555188300180,Norman Powell,2,,-ve Cutting & Screening: Cut Fill,+ve DM Catch: Drive a Swing/Skip Pass,,,,,,,,+ve Relocate: Reverse Direction,,,,-ve Space Read: Catch,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,138.29479220665500,11.600173165345200,Norman Powell,3,,,,,,+ve Footwork: Step to Ball,-ve Passing: Read the Length,,+ve Positioning - Create Shape,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,161.09307351332200,10.40473203700490,Norman Powell,4,,,+ve DM Catch: Swing,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,212.6937323006570,11.099396831343100,Norman Powell,5,,+ve Cutting & Screening: Cut Fill,+ve DM Catch: Drive a Swing/Skip Pass,,+ve Finishing: Read the Length,,,,,-ve QB12: Weak Side,,Short 2,Made,5z5,+ve Space Read: Catch,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,260.7963015753340,9.096315678325940,Norman Powell,6,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,482.4951107860050,17.10142448431340,Norman Powell,7,,+ve Cutting & Screening: Movement,,,,,,,,,,,,,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,518.4960166073330,14.696877123670000,Norman Powell,8,,-ve Cutting & Screening: Cut Fill,,,,,,,,+ve QB12: Weak Side,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,542.5955247109940,6.500367872998250,Norman Powell,9,,,,,+ve Finishing: Earn a Foul,-ve Footwork: Patient Pickup,,,,,,3pt,Made,9z2,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,749.7959198219950,11.404395494996400,Norman Powell,10,,-ve Cutting & Screening: Principle,-ve DM Catch: Drive a Swing/Skip Pass,,,+ve Footwork: Patient Pickup,,,,,,3pt,Miss Short,8z10,-ve Space Read: Catch,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,814.292681074329,18.500219188322300,Norman Powell,11,,,,,,,,,"+ve Positioning - Create Shape, +ve Positioning - Create Shape",,"+ve Relocate: Dunker- Baseline Cut, -ve Relocate: Dunker- Baseline Cut",,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,852.9966193866660,11.998253944995700,Norman Powell,12,,-ve Cutting & Screening: Cut Fill,,,,,,,,,+ve Relocate: Fill Behind,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,875.8913636253260,11.901907831997200,Norman Powell,13,,,,,"+ve Finishing: Stride Pivot, +ve Finishing: Physicality",,,,,,,Short 2,Made,5z5,+ve Space Read: Live Dribble,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,898.0959479469830,8.398699669677630,Norman Powell,14,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,927.9955478083300,13.197662991675000,Norman Powell,15,,+ve Cutting & Screening: Cut Fill,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,948.7913664393310,15.100494942654800,Norman Powell,16,,,+ve DM Catch: Swing,,,,,,,,,,,,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,969.8946632923350,6.10097450465787,Norman Powell,17,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,995.1931685093290,16.00119818099310,Norman Powell,18,,,+ve DM Catch: Drive a Swing/Skip Pass,+ve Driving: Paint Touch,-ve Finishing: Read the Length,+ve Footwork: Step to Ball,,,,-ve QB12: Weak Side,,Short 2,Miss Short,5z7,+ve Space Read: Live Dribble,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,1081.7957732569900,10.896751532008200,Norman Powell,19,,,-ve DM Catch: Uncontested Shot,,,,,,,+ve QB12: Strong Side,+ve Relocate: Slide Away,3pt,Miss Left,6z1,-ve Space Read: Catch,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,1098.8958862276600,7.498313203330550,Norman Powell,20,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,1133.2940692279900,16.09749067399820,Norman Powell,21,,,,,,,,,,,-ve Relocate: Slide Away,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,1161.093111941660,15.502792721005600,Norman Powell,22,,,+ve DM Catch: Swing,,,,,,,,-ve Relocate: Fill Behind,,,,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,2535.9361740523300,8.295680644672300,Norman Powell,23,,,,,-ve Finishing: Ball Security,,,,,,,,,,,+ve Transition: Effort and Pace,"Turnover, Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,2596.0256973926700,14.605231780654800,Norman Powell,24,,+ve Cutting & Screening: Cut Fill,,,,-ve Footwork: Step to Ball,,,,,+ve Relocate: Fill Behind,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,2631.8346338983300,11.696119009336100,Norman Powell,25,,,,,,,+ve Passing: Teammate on the Move,,+ve Positioning - Create Shape,+ve QB12: Strong Side,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,2831.0356410333300,10.698481336999100,Norman Powell,26,,,,,"+ve Finishing: Stride Pivot, -ve Finishing: Read the Length",,,,,-ve QB12: Roller,,Short 2,Miss Short,4z4,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,2848.1326158179900,13.301575867664300,Norman Powell,27,,,+ve DM Catch: Drive a Swing/Skip Pass,,-ve Finishing: Earn a Foul,,,,,,,Short 2,Miss Long,3z9,-ve Space Read: Catch,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,2876.03082457133,7.300210709000110,Norman Powell,28,,,+ve DM Catch: Drive a Swing/Skip Pass,,+ve Finishing: Earn a Foul,,,,,,,,,,+ve Space Read: Catch,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,2913.035651368650,11.496153870332800,Norman Powell,29,,,,,"-ve Finishing: Stride Pivot, +ve Finishing: Read the Length",,,,,,,Short 2,Miss Right,5z7,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,2935.8345180526600,16.997492730989100,Norman Powell,30,,,"-ve DM Catch: Drive a Swing/Skip Pass, +ve DM Catch: Swing",,,,,,,,,,,,-ve Space Read: Catch,+ve Transition: Effort and Pace,"Turnover, Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,2984.3314749219900,8.597013894673180,Norman Powell,31,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,3161.932079277990,22.697279101326800,Norman Powell,32,,,"+ve DM Catch: Swing, +ve DM Catch: Drive a Swing/Skip Pass",+ve Driving: Paint Touch,"+ve Finishing: Stride Pivot, -ve Finishing: Read the Length",,,,,-ve QB12: Strong Side,"+ve Relocate: Fill Behind, +ve Relocate: Fill Behind",Short 2,Miss Short,5z5,+ve Space Read: Catch,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,3196.3344640606600,11.498299672004100,Norman Powell,33,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,3968.0148785833300,12.777810298670400,Norman Powell,34,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,3995.2949401156600,8.499814308995160,Norman Powell,35,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,4014.5922605846700,7.30331701465866,Norman Powell,36,,,,,+ve Finishing: Read the Length,,,,,,,Short 2,Made,5z5,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,4042.6949539859900,4.201193024676740,Norman Powell,37,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,4049.2948646679900,17.99950881566660,Norman Powell,38,,+ve Cutting & Screening: Movement,,,,,,,+ve Positioning - Create Shape,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,4095.1430393333200,14.05036103100660,Norman Powell,39,,,,+ve Driving: Paint Touch,+ve Finishing: Earn a Foul,,,,,,,Short 2,Fouled,6z7,-ve Space Read: Catch,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,4175.896048229,15.895145175659300,Norman Powell,40,,,,,,,,,,+ve QB12: Skip Pass,,,,,,"-ve Transition: Effort and Pace, +ve Transition: Pitch Ahead","Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,4218.292936083650,18.403731703347100,Norman Powell,41,,,-ve DM Catch: Uncontested Shot,,,+ve Footwork: Step to Ball,,,,,+ve Relocate: Slide Away,3pt,Miss Left,7z1,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.7.25 MIA v CHA Team,4245.592221486330,9.829033096994860,Norman Powell,42,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,4576.191418740000,13.203688467335300,Norman Powell,43,,,,,,,,,,,-ve Relocate: Fill Behind,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,4607.592347524330,11.299293288669100,Norman Powell,44,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,4628.1957445660000,10.597708759662100,Norman Powell,45,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,4655.492710076330,19.901044109671600,Norman Powell,46,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,4744.7006869986600,24.49370885965980,Norman Powell,47,,,+ve DM Catch: Swing,+ve Driving: Paint Touch,"+ve Finishing: Stride Pivot, +ve Finishing: Read the Length",+ve Footwork: Step to Ball,,,,-ve QB12: Weak Side,+ve Relocate: Fill Behind,Short 2,Made,5z5,+ve Space Read: Live Dribble,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,4849.492166952,19.000273241994400,Norman Powell,48,,,,,,,,,,,+ve Relocate: Fill Behind,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,4956.193567732330,14.804072209006300,Norman Powell,49,,+ve Cutting & Screening: Denial,,,,,,,+ve Positioning - Create Shape,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,5004.797834453320,9.898213038999530,Norman Powell,50,,,,,,,"-ve Passing: Read the Length, +ve Passing: Teammate on the Move",,,+ve QB12: Cutter,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,5221.696249639000,10.897632308659000,Norman Powell,51,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,5301.091418111990,8.899702014656210,Norman Powell,52,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,5306.9958317786600,14.795926191000900,Norman Powell,53,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,5328.1916626669800,11.403094679677500,Norman Powell,54,,,+ve DM Catch: Drive a Swing/Skip Pass,+ve Driving: Paint Touch,+ve Finishing: Read the Length,,,,,,,Short 2,Made,6z7,+ve Space Read: Catch,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,5427.693518020330,12.202751811345500,Norman Powell,55,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,6936.09365942066,21.203525910346800,Norman Powell,56,,+ve Cutting & Screening: Cut Fill,+ve DM Catch: Drive a Swing/Skip Pass,+ve Driving: Paint Touch,"-ve Finishing: Read the Length, +ve Finishing: Stride Pivot",,,,,,,Short 2,Miss Long,6z7,+ve Space Read: Catch,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,6964.595595825340,13.898741654981700,Norman Powell,57,,,-ve DM Catch: Drive a Swing/Skip Pass,,,,,,,,,,,,-ve Space Read: Catch,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,7174.292488773000,10.801023175654300,Norman Powell,58,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,7242.59195738599,21.50487797833650,Norman Powell,59,,,,,,,,,,,-ve Relocate: Fill Behind,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,7280.293517182660,11.602992318999000,Norman Powell,60,,,,,,,,,,,,,,,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.7.25 MIA v CHA Team,7398.596473301330,17.59866923266150,Norman Powell,61,,,,+ve Driving: Paint Touch,,,,,,+ve QB12: Baseline,,,,,+ve Space Read: Live Dribble,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
