Timeline,Start time,Duration,Row,Instance number,Collective Coordination,Cutting & Screeing,DM Catch,Driving,Finishing,Footwork,Passing,Points,Positioning,QB12 DM,Relocation,Shot Location,Shot Outcome,Shot Specific,Space Read,Transition,Ungrouped,Notes,Flags
11.19.25 MIA v GSW Team,1639.2947081560300,16.0,Cutting & Screening,31,,+ve Cutting & Screening: Denial,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,1665.1920544316000,16.0,Cutting & Screening,32,,+ve Cutting & Screening: Movement,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,1665.2949190086100,16.0,Cutting & Screening,33,,-ve Cutting & Screening: Movement,+ve DM Catch: Drive a Swing/Skip Pass,,,,,,,,,,,,+ve Space Read: Catch,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,1949.9120261426300,16.0,Cutting & Screening,34,,-ve Cutting & Screening: Movement,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,2273.511547785990,16.0,Cutting & Screening,35,,+ve Cutting & Screening: Denial,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,2276.313733977650,16.0,Cutting & Screening,36,,+ve Cutting & Screening: Movement,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,3015.892478402290,16.0,Cutting & Screening,37,,+ve Cutting & Screening: Cut Fill,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.19.25 MIA v GSW Team,3016.9011619653200,16.115053915971700,Cutting & Screening,38,,"+ve Cutting & Screening: Movement, +ve Cutting & Screening: Cut Fill",,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,3018.513211351630,16.10017641632020,Cutting & Screening,39,,"+ve Cutting & Screening: Movement, +ve Cutting & Screening: Cut Fill",+ve DM Catch: Swing,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,3018.6133161996300,16.0,Cutting & Screening,40,,+ve Cutting & Screening: Cut Fill,+ve DM Catch: Swing,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,3018.8916489766600,16.0,Cutting & Screening,41,,+ve Cutting & Screening: Movement,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,3161.091595147940,16.0,Cutting & Screening,42,,+ve Cutting & Screening: Movement,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.19.25 MIA v GSW Team,3211.4950710900000,16.0,Cutting & Screening,43,,+ve Cutting & Screening: Cut Fill,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.19.25 MIA v GSW Team,3212.4836110633000,16.0,Cutting & Screening,44,,+ve Cutting & Screening: Movement,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,3345.1110179069700,16.0,Cutting & Screening,45,,+ve Cutting & Screening: Cut Fill,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,3345.215915814010,16.19556770930100,Cutting & Screening,46,,"+ve Cutting & Screening: Movement, +ve Cutting & Screening: Cut Fill",,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,3345.5140065446700,16.0,Cutting & Screening,47,,+ve Cutting & Screening: Cut Fill,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,3345.591825937660,16.0,Cutting & Screening,48,,+ve Cutting & Screening: Movement,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,3347.594343959650,16.0,Cutting & Screening,49,,+ve Cutting & Screening: Cut Fill,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.19.25 MIA v GSW Team,3347.711730403340,16.203979291649400,Cutting & Screening,50,,"+ve Cutting & Screening: Movement, +ve Cutting & Screening: Cut Fill",,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,3348.093230610300,16.0,Cutting & Screening,51,,+ve Cutting & Screening: Movement,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.19.25 MIA v GSW Team,3348.795272617650,16.0,Cutting & Screening,52,,-ve Cutting & Screening: Denial,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.19.25 MIA v GSW Team,3349.313927402660,16.0,Cutting & Screening,53,,-ve Cutting & Screening: Denial,,,,,,,,,,,,,+ve Space Read: Catch,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,3432.592350466670,16.0,Cutting & Screening,54,,+ve Cutting & Screening: Movement,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,3433.292881419660,16.0,Cutting & Screening,55,,+ve Cutting & Screening: Cut Fill,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,3433.3119211463200,19.501925958952100,Cutting & Screening,56,,"+ve Cutting & Screening: Movement, +ve Cutting & Screening: Cut Fill, +ve Cutting & Screening: Movement, +ve Cutting & Screening: Cut Fill",+ve DM Catch: Swing,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,3436.110560261970,16.0,Cutting & Screening,57,,+ve Cutting & Screening: Movement,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,3436.412311540020,16.0,Cutting & Screening,58,,+ve Cutting & Screening: Cut Fill,+ve DM Catch: Swing,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,3559.3927458230000,16.0,Cutting & Screening,59,,+ve Cutting & Screening: Movement,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,3559.5089362726700,16.0,Cutting & Screening,60,,+ve Cutting & Screening: Movement,,,,,,,,,+ve Relocate: Fill Behind,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,3623.8958168033200,16.0,Cutting & Screening,61,,+ve Cutting & Screening: Movement,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.19.25 MIA v GSW Team,3624.309760272980,16.0,Cutting & Screening,62,,-ve Cutting & Screening: Cut Fill,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,3624.510827319940,16.105117709017600,Cutting & Screening,63,,"+ve Cutting & Screening: Movement, -ve Cutting & Screening: Cut Fill",,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,3975.8470913199700,16.0,Cutting & Screening,64,,+ve Cutting & Screening: Denial,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,3975.9452439496400,16.0,Cutting & Screening,65,,+ve Cutting & Screening: Denial,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,3977.4917641589900,16.0,Cutting & Screening,66,,+ve Cutting & Screening: Movement,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.19.25 MIA v GSW Team,3977.648807757970,16.0,Cutting & Screening,67,,+ve Cutting & Screening: Cut Fill,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,3977.6503265276600,18.898523874648600,Cutting & Screening,68,,"+ve Cutting & Screening: Movement, +ve Cutting & Screening: Cut Fill, +ve Cutting & Screening: Movement, +ve Cutting & Screening: Cut Fill",,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,3978.9449309049600,16.0,Cutting & Screening,69,,+ve Cutting & Screening: Cut Fill,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,3979.5534470673100,16.0,Cutting & Screening,70,,+ve Cutting & Screening: Movement,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,4197.447851632320,16.0,Cutting & Screening,71,,+ve Cutting & Screening: Cut Fill,"+ve DM Catch: Swing, +ve DM Catch: Uncontested Shot",,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,4197.697179521620,16.0,Cutting & Screening,72,,+ve Cutting & Screening: Cut Fill,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.19.25 MIA v GSW Team,4447.144093050320,16.0,Cutting & Screening,73,,-ve Cutting & Screening: Principle,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,4448.045148515290,16.0,Cutting & Screening,74,,-ve Cutting & Screening: Principle,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,4481.447934990620,16.601011375337300,Cutting & Screening,75,,"+ve Cutting & Screening: Movement, -ve Cutting & Screening: Cut Fill",,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,4481.844516904620,16.0,Cutting & Screening,76,,-ve Cutting & Screening: Cut Fill,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,4481.848994278970,16.0,Cutting & Screening,77,,+ve Cutting & Screening: Movement,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,4587.544523137600,16.10620849967750,Cutting & Screening,78,,"+ve Cutting & Screening: Movement, +ve Cutting & Screening: Cut Fill",+ve DM Catch: Swing,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,4587.9627623916400,16.0,Cutting & Screening,79,,+ve Cutting & Screening: Cut Fill,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,4588.892262968980,16.0,Cutting & Screening,80,,+ve Cutting & Screening: Cut Fill,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.19.25 MIA v GSW Team,4589.64665719799,16.105188708655100,Cutting & Screening,81,,"+ve Cutting & Screening: Movement, +ve Cutting & Screening: Cut Fill",,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,4590.095526344650,16.0,Cutting & Screening,82,,+ve Cutting & Screening: Movement,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.19.25 MIA v GSW Team,4591.147820980680,16.0,Cutting & Screening,83,,+ve Cutting & Screening: Movement,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,4627.249290791300,16.0,Cutting & Screening,84,,-ve Cutting & Screening: Denial,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,4628.349512102990,16.10085858331790,Cutting & Screening,85,,"+ve Cutting & Screening: Movement, +ve Cutting & Screening: Cut Fill",+ve DM Catch: Swing,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,4631.398931054950,16.0,Cutting & Screening,86,,+ve Cutting & Screening: Movement,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.19.25 MIA v GSW Team,5040.749348085270,16.099268125410200,Cutting & Screening,87,,"+ve Cutting & Screening: Movement, +ve Cutting & Screening: Cut Fill",+ve DM Catch: Swing,,,+ve Footwork: Step to Ball,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,5040.7928555296700,16.0,Cutting & Screening,88,,+ve Cutting & Screening: Cut Fill,+ve DM Catch: Swing,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.19.25 MIA v GSW Team,5069.946556884290,16.10460558397520,Cutting & Screening,89,,"+ve Cutting & Screening: Movement, -ve Cutting & Screening: Cut Fill",,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,5104.149319234980,16.0,Cutting & Screening,90,,-ve Cutting & Screening: Denial,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,5104.5455604513100,16.0,Cutting & Screening,91,,-ve Cutting & Screening: Denial,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,5239.549449304640,16.0,Cutting & Screening,92,,+ve Cutting & Screening: Cut Fill,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,5239.747236778950,16.0,Cutting & Screening,93,,+ve Cutting & Screening: Denial,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,5240.243691024310,16.0,Cutting & Screening,94,,+ve Cutting & Screening: Cut Fill,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,5332.545593237010,16.400670165960900,Cutting & Screening,95,,"+ve Cutting & Screening: Principle, +ve Cutting & Screening: Denial",,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,5404.350605574620,16.0,Cutting & Screening,96,,+ve Cutting & Screening: Denial,,,,+ve Footwork: Step to Ball,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,5405.250635416300,16.0,Cutting & Screening,97,,+ve Cutting & Screening: Denial,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,5405.352634808680,16.0,Cutting & Screening,98,,+ve Cutting & Screening: Denial,,,+ve Finishing: Read the Length,,+ve Passing: Teammate on the Move,,+ve Positioning - Create Shape,+ve QB12: Cutter,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,5673.097074221630,16.0,Cutting & Screening,99,,-ve Cutting & Screening: Denial,,,,,,,,,,,,,+ve Space Read: Live Dribble,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,5708.596508663280,16.0,Cutting & Screening,100,,+ve Cutting & Screening: Principle,,,,,+ve Passing: Teammate on the Move,,,+ve QB12: Roller,+ve Relocate: Fill Behind,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,5781.9977176565900,16.0,Cutting & Screening,101,,-ve Cutting & Screening: Principle,,,,,,,,,,3pt,,10z10,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,5947.894209827300,16.0,Cutting & Screening,102,,+ve Cutting & Screening: Cut Fill,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,5948.895563854980,16.10180400036010,Cutting & Screening,103,,"+ve Cutting & Screening: Movement, +ve Cutting & Screening: Cut Fill",+ve DM Catch: Swing,,,+ve Footwork: Step to Ball,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,5981.981559973650,16.0,Cutting & Screening,104,,-ve Cutting & Screening: Principle,,,,,,,,,"+ve Relocate: Weak Corner, +ve Relocate: Slide Away",,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,6292.599817963620,16.0,Cutting & Screening,105,,-ve Cutting & Screening: Principle,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,6411.99474691462,16.0,Cutting & Screening,106,,+ve Cutting & Screening: Denial,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.19.25 MIA v GSW Team,6412.597183270650,16.497910750655100,Cutting & Screening,107,,"+ve Cutting & Screening: Movement, +ve Cutting & Screening: Denial",,,,+ve Footwork: Step to Ball,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,6413.195974904650,16.0,Cutting & Screening,108,,+ve Cutting & Screening: Denial,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.19.25 MIA v GSW Team,6440.296084525260,16.0,Cutting & Screening,109,,+ve Cutting & Screening: Denial,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,6441.594360319000,16.108632957287200,Cutting & Screening,110,,"+ve Cutting & Screening: Movement, +ve Cutting & Screening: Cut Fill",+ve DM Catch: Swing,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,6441.596766698290,16.0,Cutting & Screening,111,,+ve Cutting & Screening: Movement,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,6442.192384758300,16.0,Cutting & Screening,112,,+ve Cutting & Screening: Cut Fill,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,6538.59239906697,16.0,Cutting & Screening,113,,+ve Cutting & Screening: Denial,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,6539.893583025340,16.0,Cutting & Screening,114,,+ve Cutting & Screening: Cut Fill,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,6540.59538956597,16.100119125665500,Cutting & Screening,115,,"+ve Cutting & Screening: Denial, +ve Cutting & Screening: Cut Fill",,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,6544.296187576600,16.0,Cutting & Screening,116,,+ve Cutting & Screening: Denial,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.19.25 MIA v GSW Team,6786.696070035350,16.19834983261630,Cutting & Screening,117,,"+ve Cutting & Screening: Movement, +ve Cutting & Screening: Cut Fill",,,,,,,,,,,,,+ve Space Read: Live Dribble,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,6787.291243016310,16.0,Cutting & Screening,118,,+ve Cutting & Screening: Movement,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,6996.794165603300,16.0,Cutting & Screening,119,,+ve Cutting & Screening: Principle,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,6997.493296194960,16.0,Cutting & Screening,120,,+ve Cutting & Screening: Principle,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,7025.6900133476200,16.0,Cutting & Screening,121,,-ve Cutting & Screening: Principle,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.19.25 MIA v GSW Team,7096.89453734334,16.0,Cutting & Screening,122,,+ve Cutting & Screening: Principle,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,7098.09393525694,16.0,Cutting & Screening,123,,+ve Cutting & Screening: Principle,,,,,+ve Passing: Teammate on the Move,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,7194.792672761660,16.0,Cutting & Screening,124,,+ve Cutting & Screening: Denial,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,7195.200242124340,16.0,Cutting & Screening,125,,+ve Cutting & Screening: Denial,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,7316.992083685680,16.0,Cutting & Screening,126,,+ve Cutting & Screening: Principle,+ve DM Catch: Uncontested Shot,,,,+ve Passing: Teammate on the Move,,,+ve QB12: Fill Behind,+ve Relocate: Fill Behind,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,7317.096475769670,16.0,Cutting & Screening,127,,+ve Cutting & Screening: Principle,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.19.25 MIA v GSW Team,7317.692306453000,16.0,Cutting & Screening,128,,+ve Cutting & Screening: Principle,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,229.29154299395800,16.0,Relocation,1,,,,,,,,,,,+ve Relocate: Reverse Direction,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.19.25 MIA v GSW Team,229.39685069762600,16.0,Relocation,2,,,,,,,,,,,+ve Relocate: Reverse Direction,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,259.89513261326300,16.0,Relocation,3,,,,,,,,,,,-ve Relocate: Fill Behind,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,260.49517167664500,16.199512584040600,Relocation,4,,,,,,,,,,,"+ve Relocate: Slide Away, -ve Relocate: Fill Behind",,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,261.0921090119840,16.0,Relocation,5,,,,,,,,,,,+ve Relocate: Slide Away,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,278.69274372995900,16.0,Relocation,6,,,,,,,,,,,-ve Relocate: Weak Corner,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,302.6965959002940,16.0,Relocation,7,,,,,,,,,,,+ve Relocate: Weak Corner,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,302.79181494227800,16.0,Relocation,8,,,,,,,,,,,+ve Relocate: Weak Corner,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,377.3937473429820,16.0,Relocation,9,,,,,,,,,,,+ve Relocate: Slide Away,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.19.25 MIA v GSW Team,378.8969195219700,16.0,Relocation,10,,,,,,,,,,,+ve Relocate: Fill Behind,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,379.6921420286900,16.0,Relocation,11,,,+ve DM Catch: Uncontested Shot,,,,,,,,+ve Relocate: Slide Away,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.19.25 MIA v GSW Team,379.9924407886610,16.0,Relocation,12,,,,,,,,,+ve Positioning - Create Shape,,+ve Relocate: Slide Away,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,380.89209483695600,16.0,Relocation,13,,,,,,,,,,,+ve Relocate: Slide Away,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,449.3930091092990,16.0,Relocation,14,,,,,,,,,,,-ve Relocate: 45 Cut,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,449.69285323494500,16.0,Relocation,15,,,,,,,,,,,+ve Relocate: Fill Behind,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,450.0953809176470,16.099335333666300,Relocation,16,,,,,,,,,,,"-ve Relocate: 45 Cut, +ve Relocate: Fill Behind",,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,450.79553643065100,16.0,Relocation,17,,,,,,,,,,,+ve Relocate: Dunker- Baseline Cut,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,793.3924133472980,16.0,Relocation,18,,,,,,,,,,,+ve Relocate: Fill Behind,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,793.5942897909610,16.0,Relocation,19,,,,,,,,,,,+ve Relocate: 45 Cut,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,794.3946143286410,16.197071957657600,Relocation,20,,,,,,,,,,,"+ve Relocate: Fill Behind, +ve Relocate: 45 Cut",,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,880.9950155103170,16.0,Relocation,21,,,,,,,,,,,-ve Relocate: Fill Behind,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.19.25 MIA v GSW Team,881.1926073509810,16.0,Relocation,22,,,,,,-ve Footwork: Step to Ball,,,,,+ve Relocate: Fill Behind,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.19.25 MIA v GSW Team,882.794854423301,16.59993270899680,Relocation,23,,,,,,,,,,,"+ve Relocate: Fill Behind, +ve Relocate: Dunker- Baseline Cut",,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
