Timeline,Start time,Duration,Row,Instance number,Collective Coordination,Cutting & Screeing,DM Catch,Driving,Finishing,Footwork,Passing,Points,Positioning,QB12 DM,Relocation,Shot Location,Shot Outcome,Shot Specific,Space Read,Transition,Ungrouped,Notes,Flags
11.12.25 MIA v CLE Team,3148.1908669593300,20.802134778984100,Davion Mitchell,31,,,,+ve Driving: Paint Touch,,,+ve Passing: Teammate on the Move,,+ve Positioning - Create Shape,+ve QB12: Fill Behind,,,,,+ve Space Read: Live Dribble,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,3294.7916303019700,7.700727919036580,Davion Mitchell,32,,,,,,,,,,,+ve Relocate: Fill Behind,,,,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,3346.4949927343400,8.297526743645900,Davion Mitchell,33,,,,,,,,,,,+ve Relocate: Fill Behind,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,3370.7930184803000,10.201456340360000,Davion Mitchell,34,,,+ve DM Catch: Back-to-Back,+ve Driving: Paint Touch,+ve Finishing: Read the Length,,,,,-ve QB12: Weak Side,,Deep 2,Made,3z6,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,3418.6922159746500,16.10220924101080,Davion Mitchell,35,,,,,,-ve Footwork: Step to Ball,,,,,,,,,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,3444.5935914433100,18.020374750335600,Davion Mitchell,36,,,,"+ve Driving: Paint Touch, +ve Driving: Physicality",,,+ve Passing: Teammate on the Move,,,+ve QB12: Baseline,,,,,+ve Space Read: Live Dribble,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,3479.895059665990,11.778558792315800,Davion Mitchell,37,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,3512.992797855310,9.399673207683460,Davion Mitchell,38,,,,,,,,,,,+ve Relocate: Slide Away,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,3619.6958404649800,6.798795214650450,Davion Mitchell,39,,,,,,,,,,,+ve Relocate: Fill Behind,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,3657.590750970640,14.2025736929927,Davion Mitchell,40,,,,+ve Driving: Paint Touch,+ve Finishing: Read the Length,,,,,,,Short 2,Made,6z7,+ve Space Read: Live Dribble,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,3713.092546184000,10.202687807999200,Davion Mitchell,41,,,,+ve Driving: Paint Touch,+ve Finishing: Read the Length,,,,,,,Deep 2,Made,4z6,+ve Space Read: Live Dribble,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,3743.194369719340,16.297524971631400,Davion Mitchell,42,,,,,,,,,,,+ve Relocate: Slide Away,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,3766.1948788573100,9.299904498329400,Davion Mitchell,43,,,,,,,,,,,,,,,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,3814.4929240393200,11.203030633333100,Davion Mitchell,44,,,,+ve Driving: Paint Touch,+ve Finishing: Stride Pivot,,,,,,,Short 2,Miss Long,5z7,+ve Space Read: Live Dribble,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,3839.3923981386400,8.902586503018030,Davion Mitchell,45,,,,,,,,,,+ve QB12: Strong Side,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,3859.8998960053100,11.59175749168160,Davion Mitchell,46,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,3888.295078391970,13.596390869023300,Davion Mitchell,47,,,,,,,,,,,,,,,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,4109.9921410793100,14.00012527103170,Davion Mitchell,48,,,,,,+ve Footwork: Patient Pickup,,,,,,Short 2,Made,6z7,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,4331.193337583650,10.798348533663600,Davion Mitchell,49,,,,,,-ve Footwork: Step to Ball,,,,,+ve Relocate: Fill Behind,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,4352.2944535500000,10.29772228199270,Davion Mitchell,50,,,,,,,,,,+ve QB12: Strong Side,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,4374.092042779010,13.40558108829280,Davion Mitchell,51,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,4402.391782821660,7.00472062132485,Davion Mitchell,52,,,,+ve Driving: Paint Touch,-ve Finishing: Read the Length,,,,,-ve QB12: Weak Side,,,Miss Short,,+ve Space Read: Live Dribble,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,4421.995443222350,4.897516529958920,Davion Mitchell,53,,,,,,,,,+ve Positioning - Create Shape,,+ve Relocate: Dunker- Baseline Cut,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,4438.492721192350,15.199307552971700,Davion Mitchell,54,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,4495.692040344320,12.900921712650400,Davion Mitchell,55,,,,+ve Driving: Paint Touch,,,+ve Passing: Read the Length,,,+ve QB12: Baseline,,,,,+ve Space Read: Live Dribble,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,4599.593276079300,14.855899962016300,Davion Mitchell,56,,,,+ve Driving: Paint Touch,,+ve Footwork: Step to Ball,-ve Passing: Teammate on the Move,,,,,,,,+ve Space Read: Live Dribble,,"Turnover, Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,4629.994006956990,7.497836443994860,Davion Mitchell,57,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,4652.991833289320,7.219166710680840,Davion Mitchell,58,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,4677.993622349660,7.337377650344020,Davion Mitchell,59,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,4696.893182663320,29.801376938671600,Davion Mitchell,60,,,"+ve DM Catch: Swing, +ve DM Catch: Back-to-Back",+ve Driving: Paint Touch,+ve Finishing: Read the Length,,,,,,"+ve Relocate: Fill Behind, +ve Relocate: Reverse Direction",Short 2,Miss Short,5z7,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,4738.193415644340,8.099940568969030,Davion Mitchell,61,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,4769.094865197340,8.897330587976290,Davion Mitchell,62,,,,,,,,,,,,,,,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,5695.594949987340,21.90670847299320,Davion Mitchell,63,,+ve Cutting & Screening: Movement,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,5959.393625743660,16.9987035316708,Davion Mitchell,64,,,+ve DM Catch: Swing,,,,,,,,,,,,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,5998.8918385446500,10.299183877676100,Davion Mitchell,65,,,,,,,,,,,,,,,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,6022.29276124298,23.09933781565000,Davion Mitchell,66,,,,,,,,,,+ve QB12: Baseline,,,,,+ve Space Read: Live Dribble,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,6069.432140124960,7.8615985513570200,Davion Mitchell,67,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,6113.9928556923200,7.098898947983800,Davion Mitchell,68,,,,,,,,,,,+ve Relocate: Reverse Direction,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,6136.391398059310,12.150279399001200,Davion Mitchell,69,,,,,,,,,,,+ve Relocate: Slide Away,,,,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,6168.995245863310,12.198245605661200,Davion Mitchell,70,,,,,,,,,,,+ve Relocate: Fill Behind,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,6187.591565463010,11.901920654972900,Davion Mitchell,71,,,,,,,,,,,+ve Relocate: Fill Behind,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,6298.196954954300,15.197343825680900,Davion Mitchell,72,,,,+ve Driving: Paint Touch,,,-ve Passing: Teammate on the Move,,,+ve QB12: Weak Side,,,,,+ve Space Read: Live Dribble,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,6519.795577666000,20.49009220264450,Davion Mitchell,73,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,6552.093773158640,12.10106255800840,Davion Mitchell,74,,,,"+ve Driving: Paint Touch, +ve Driving: Physicality",+ve Finishing: Read the Length,,,,,,,Short 2,Made,6z8,+ve Space Read: Live Dribble,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,6620.089769544000,11.901295556296600,Davion Mitchell,75,,,,,,,,,,,,,,,-ve Space Read: Live Dribble,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,6700.073372374660,9.511231810634850,Davion Mitchell,76,,,,,,,,,,,,,,,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,6719.392697263660,7.499818487653100,Davion Mitchell,77,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,6757.194108983990,13.603330652321300,Davion Mitchell,78,,+ve Cutting & Screening: Movement,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,6847.686481363990,9.506367936670360,Davion Mitchell,79,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,6919.891746153960,8.500120110667010,Davion Mitchell,80,,,,,,,,,,,,,,,,+ve Transition: Pitch Ahead,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,6943.090875526640,18.003020412669700,Davion Mitchell,81,,,"+ve DM Catch: Back-to-Back, +ve DM Catch: Uncontested Shot",+ve Driving: Paint Touch,,,+ve Passing: Read the Length,,+ve Positioning - Create Shape,+ve QB12: Weak Side,+ve Relocate: Slide Away,3pt,Miss Left,5z11,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,7082.39522444431,9.39776234701094,Davion Mitchell,82,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,7116.1485140826500,12.448518256996100,Davion Mitchell,83,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,7151.692592677980,10.900726979677500,Davion Mitchell,84,,,,,,,,,,+ve QB12: Strong Side,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,922.592562224665,13.198884128006100,Jaime Jaquez Jr.,1,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,948.8926747699890,13.899663673992200,Jaime Jaquez Jr.,2,,,+ve DM Catch: Back-to-Back,+ve Driving: Paint Touch,,,+ve Passing: Teammate on the Move,,,+ve QB12: Strong Side,+ve Relocate: Slide Away,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,973.6933530222950,13.898604975017200,Jaime Jaquez Jr.,3,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,994.5912555763400,7.30432671995527,Jaime Jaquez Jr.,4,,,,"+ve Driving: Paint Touch, +ve Driving: Physicality","+ve Finishing: Stride Pivot, +ve Finishing: Read the Length",,,,,,,Short 2,Made,6z7,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,1083.1924277276700,10.699739771957200,Jaime Jaquez Jr.,5,,,,,,,,,,,+ve Relocate: Fill Behind,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,1151.691530946980,10.901528290336000,Jaime Jaquez Jr.,6,,,,+ve Driving: Paint Touch,"+ve Finishing: Stride Pivot, +ve Finishing: Earn a Foul",,,,,,,Short 2,Made,6z7,+ve Space Read: Live Dribble,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,1198.695928615340,12.996602607645600,Jaime Jaquez Jr.,7,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,1275.9917663466500,17.299719232324400,Jaime Jaquez Jr.,8,,"-ve Cutting & Screening: Denial, +ve Cutting & Screening: Denial",,,,+ve Footwork: Step to Ball,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,1299.2920024853300,11.801918621662900,Jaime Jaquez Jr.,9,,,,,,,,,-ve Positioning - Create Shape,+ve QB12: Fill Behind,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,1474.490714911640,16.30038634665770,Jaime Jaquez Jr.,10,,,-ve DM Catch: Swing,+ve Driving: Paint Touch,,,-ve Passing: Read the Length,,,+ve QB12: Strong Side,,,,,+ve Space Read: Catch,,"Turnover, Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,1486.6923138259800,9.200644353679080,Jaime Jaquez Jr.,11,,,+ve DM Catch: Uncontested Shot,,,,,,,,,3pt,Miss Long,10z5,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,1503.6921402536500,16.79986592367000,Jaime Jaquez Jr.,12,,+ve Cutting & Screening: Movement,-ve DM Catch: Drive a Swing/Skip Pass,,,,,,,,,,,,-ve Space Read: Catch,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,1532.7952903446500,11.996486511336300,Jaime Jaquez Jr.,13,,,,,,,,,,,-ve Relocate: Corner Fill,,,,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,1558.8928758276400,16.304024554319100,Jaime Jaquez Jr.,14,,,+ve DM Catch: Swing,,,,,,,,-ve Relocate: Fill Behind,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,1605.5925253236300,22.798913944685600,Jaime Jaquez Jr.,15,,,,+ve Driving: Paint Touch,,,+ve Passing: Teammate on the Move,,,+ve QB12: Cutter,,,,,+ve Space Read: Live Dribble,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,1866.5968086336600,11.999617831649400,Jaime Jaquez Jr.,16,,,+ve DM Catch: Uncontested Shot,,,,,,,,,3pt,Miss Short,7z11,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,1911.5927352263000,12.40112070000560,Jaime Jaquez Jr.,17,,,+ve DM Catch: Back-to-Back,+ve Driving: Paint Touch,"-ve Finishing: Stride Pivot, -ve Finishing: Read the Length",,,,,,+ve Relocate: Slide Away,Deep 2,Miss Short,3z7,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,1932.7951759823200,12.400827367670400,Jaime Jaquez Jr.,18,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,1957.1951192623200,11.39717522834300,Jaime Jaquez Jr.,19,,,,+ve Driving: Paint Touch,,,+ve Passing: Teammate on the Move,,,+ve QB12: Baseline,,,,,+ve Space Read: Live Dribble,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,2021.491978300330,11.700088616989400,Jaime Jaquez Jr.,20,,,,+ve Driving: Paint Touch,,,+ve Passing: Read the Length,,+ve Positioning - Create Shape,+ve QB12: Cutter,,,,,+ve Space Read: Live Dribble,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,2053.49706749666,12.99851773599810,Jaime Jaquez Jr.,21,,,"+ve DM Catch: Swing, +ve DM Catch: Drive a Swing/Skip Pass",+ve Driving: Paint Touch,-ve Finishing: Read the Length,,,,,,,Short 2,Miss Long,6z8,+ve Space Read: Catch,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,2062.1914213709600,11.000485251024200,Jaime Jaquez Jr.,22,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,2084.192071477960,18.003148419010800,Jaime Jaquez Jr.,23,,+ve Cutting & Screening: Movement,,,,,,,,,,,,,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,2109.292296706630,10.401706650690800,Jaime Jaquez Jr.,24,,,,,,,,,,,,,,,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,2153.4913986563200,8.705378121670040,Jaime Jaquez Jr.,25,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,2186.892541754330,7.700897605660880,Jaime Jaquez Jr.,26,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,2240.294955363980,15.502828385332600,Jaime Jaquez Jr.,27,,,"+ve DM Catch: Swing, +ve DM Catch: Uncontested Shot",,,,,,,,,3pt,Miss Long,8z11,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,2251.0952023939800,7.800585202659930,Jaime Jaquez Jr.,28,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,2270.8881282966600,19.706026342992100,Jaime Jaquez Jr.,29,,+ve Cutting & Screening: Denial,,,,,,,,+ve QB12: Skip Pass,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,2317.521625333330,9.474537798654180,Jaime Jaquez Jr.,30,,,,+ve Driving: Paint Touch,-ve Finishing: Ball Security,,,,,,,,,,+ve Space Read: Live Dribble,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,4495.792530969010,12.09882285198460,Jaime Jaquez Jr.,31,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,4598.691305765640,16.090413317677300,Jaime Jaquez Jr.,32,,,+ve DM Catch: Swing,,,,,,,,"+ve Relocate: Fill Behind, +ve Relocate: Fill Behind",,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,4628.792708963340,9.715458744996800,Jaime Jaquez Jr.,33,,,,,,,,,,,+ve Relocate: 45 Cut,,,,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,4653.073666088310,6.722494120007470,Jaime Jaquez Jr.,34,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,4678.294965692660,6.5949340153147200,Jaime Jaquez Jr.,35,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,4696.892373335970,29.100186645324400,Jaime Jaquez Jr.,36,,,"+ve DM Catch: Swing, +ve DM Catch: Drive a Swing/Skip Pass",+ve Driving: Paint Touch,,,,,"-ve Positioning - Create Shape, +ve Positioning - Create Shape",+ve QB12: Fill Behind,+ve Relocate: 45 Cut,,,,-ve Space Read: Catch,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,4738.09500208265,8.499781135311420,Jaime Jaquez Jr.,37,,,,,,,,,,+ve QB12: Skip Pass,,,,,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,4769.990809607650,8.404018722997530,Jaime Jaquez Jr.,38,,,,,,,,,,,,,,,+ve Space Read: Live Dribble,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,4883.9930104309900,8.501169592990660,Jaime Jaquez Jr.,39,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,5374.6925545949800,7.600654142692290,Jaime Jaquez Jr.,40,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,5427.792982522670,13.999690549643700,Jaime Jaquez Jr.,41,,,+ve DM Catch: Swing,,,-ve Footwork: Step to Ball,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,5484.090509749010,8.207412965971340,Jaime Jaquez Jr.,42,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,5564.992797284650,5.8019940916838100,Jaime Jaquez Jr.,43,,,+ve DM Catch: Drive a Swing/Skip Pass,+ve Driving: Paint Touch,"+ve Finishing: Stride Pivot, -ve Finishing: Read the Length",,,,,,,Short 2,Miss Short,4z5,+ve Space Read: Catch,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,5631.9920167186500,9.701633310342910,Jaime Jaquez Jr.,44,,,,,,,,,,,+ve Relocate: Fill Behind,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,5650.1923167333300,7.607683266667660,Jaime Jaquez Jr.,45,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,5695.595467045000,21.399527289636400,Jaime Jaquez Jr.,46,,+ve Cutting & Screening: Cut Fill,,"+ve Driving: Paint Touch, +ve Driving: Physicality",,,-ve Passing: Teammate on the Move,,,+ve QB12: Fill Behind,+ve Relocate: Fill Behind,,,,+ve Space Read: Live Dribble,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,5959.2949878056700,17.600634508964500,Jaime Jaquez Jr.,47,,,+ve DM Catch: Drive a Swing/Skip Pass,+ve Driving: Paint Touch,,,+ve Passing: Read the Length,,,+ve QB12: Baseline,,,,,+ve Space Read: Catch,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,5998.995183825990,10.300776492003000,Jaime Jaquez Jr.,48,,,,+ve Driving: Paint Touch,+ve Finishing: Stride Pivot,,,,,"-ve QB12: Strong Side, -ve QB12: Skip Pass",,Short 2,Miss Long,6z7,+ve Space Read: Live Dribble,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,6022.49285343467,22.801727876639200,Jaime Jaquez Jr.,49,,+ve Cutting & Screening: Movement,+ve DM Catch: Swing,,-ve Finishing: Read the Length,,,,,,+ve Relocate: Fill Behind,Short 2,Miss Short,6z5,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,6069.396130792010,8.394632503959660,Jaime Jaquez Jr.,50,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.12.25 MIA v CLE Team,6112.991557480630,8.703076200357830,Jaime Jaquez Jr.,51,,,+ve DM Catch: Drive a Swing/Skip Pass,+ve Driving: Paint Touch,+ve Finishing: Stride Pivot,+ve Footwork: Patient Pickup,,,,,,Short 2,Made,6z7,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
